ticker,event_ticker,category,side,contracts,maker_contracts,taker_contracts,avg_entry_price_cents,basis_cents,fees_cents,net_pnl_cents,return,entry_ts,exit_ts,holding_s,result
CPI-22NOV-T0.0,CPI-22NOV,Economics,yes,1,0,1,92.0,92,1,7,0.07608695652173914,1669737950,1670954520,1216570,yes
CPI-22SEP-T0.0,CPI-22SEP,Economics,yes,18,0,18,92.0,1656,10,134,0.08091787439613526,1664375433,1665682260,1306827,yes
CPI-23APR-T0.1,CPI-23APR,Economics,yes,2,0,2,91.0,182,2,16,0.08791208791208792,1682955376,1683738241,782865,yes
CPI-23APR-T0.2,CPI-23APR,Economics,yes,100,0,100,94.0,9400,40,560,0.059574468085106386,1683572739,1683738241,165502,yes
CPI-23MAR-T0.0,CPI-23MAR,Economics,yes,1,0,1,96.0,96,1,3,0.03125,1681163210,1681319041,155831,yes
CPI-23MAR-T0.1,CPI-23MAR,Economics,yes,68,0,68,95.0,6460,23,-6483,-1.0035603715170278,1680878008,1681319101,441093,no
CPI-23SEP-T0.2,CPI-23SEP,Economics,yes,16,0,16,95.0,1520,6,74,0.04868421052631579,1696338470,1697130180,791710,yes
CPICORE-22NOV-T0.1,CPICORE-22NOV,Economics,yes,25,0,25,93.0,2325,12,163,0.07010752688172044,1670906864,1670954460,47596,yes
CPICORE-22OCT-T0.2,CPICORE-22OCT,Economics,yes,30,0,30,90.0,2700,19,281,0.10407407407407407,1666893609,1668110101,1216492,yes
CPICORE-23APR-T0.1,CPICORE-23APR,Economics,yes,18,0,18,92.0,1656,10,134,0.08091787439613526,1682965186,1683738180,772994,yes
CPICORE-23AUG-T0.1,CPICORE-23AUG,Economics,yes,100,0,100,95.0,9500,34,466,0.04905263157894737,1694101639,1694624940,523301,yes
CPICORE-23JUL-T0.0,CPICORE-23JUL,Economics,yes,1,0,1,90.0,90,1,9,0.1,1691511371,1691711880,200509,yes
CPICORE-23JUN-T0.0,CPICORE-23JUN,Economics,yes,1,0,1,94.0,94,1,5,0.05319148936170213,1689082629,1689181560,98931,yes
CPICORE-23SEP-T0.1,CPICORE-23SEP,Economics,yes,100,0,100,92.0,9200,52,748,0.08130434782608696,1696544116,1697131140,587024,yes
CPICOREYOY-23JUN-T4.7,CPICOREYOY-23JUN,Economics,yes,18,0,18,92.0,1656,10,134,0.08091787439613526,1689087469,1689178020,90551,yes
CPIUSEDCAR-23SEP-T-4,CPIUSEDCAR-23SEP,Economics,yes,11,0,11,91.0,1001,7,92,0.0919080919080919,1697038719,1697155440,116721,yes
DCEIL-21OCT14,DCEIL-21OCT,Politics,yes,11,0,11,92.0,1012,6,-1018,-1.0059288537549407,1633614174,1634396400,782226,no
DCEIL-21OCT19,DCEIL-21OCT,Politics,yes,100,0,100,91.0,9100,58,842,0.09252747252747252,1633550655,1634828460,1277805,yes
DCEIL-23AUG1,DCEIL-23DEC31,Politics,yes,5,0,5,94.0,470,2,28,0.059574468085106386,1685214698,1685994841,780143,yes
DCEIL-23DEC31,DCEIL-23DEC31,Politics,yes,23,0,23,91.0,2093,14,193,0.09221213569039656,1684771719,1686034441,1262722,yes
